Date,Adj Close_TSLA,Adj Close_NVDA,S&P 500,TSLA_Return,NVDA_Return,TSLA_Tomorrow,NVDA_Tomorrow,TSLA_Direction,NVDA_Direction
2020-02-04,59.137332916259766,6.151891708374023,3297.590087890625,0.13725640223576474,0.028294605926534544,48.97999954223633,6.242255210876465,0,1
2020-02-05,48.97999954223633,6.242255210876465,3334.68994140625,-0.1717583947927872,0.014688734260298819,49.93066787719727,6.329131603240967,1,1
2020-02-06,49.93066787719727,6.329131603240967,3345.780029296875,0.01940931694254444,0.013917468836123437,49.87133407592773,6.26291561126709,0,0
2020-02-07,49.87133407592773,6.26291561126709,3327.7099609375,-0.001188323805631386,-0.010462097507969337,51.41866683959961,6.546202659606934,1,1
2020-02-10,51.41866683959961,6.546202659606934,3352.090087890625,0.031026496329857656,0.04523245496557626,51.62533187866211,6.668676853179932,1,1
2020-02-11,51.62533187866211,6.668676853179932,3357.75,0.004019260937028868,0.018709196757491053,51.15266799926758,6.784430503845215,0,1
2020-02-12,51.15266799926758,6.784430503845215,3379.449951171875,-0.009155657933695438,0.01735781373333256,53.59999847412109,6.740618705749512,1,0
2020-02-13,53.59999847412109,6.740618705749512,3373.93994140625,0.0478436525517798,-0.006457697233521964,53.33533477783203,7.213840484619141,0,1
2020-02-14,53.33533477783203,7.213840484619141,3380.159912109375,-0.00493775566834842,0.07020450191997774,57.22666549682617,7.382618427276611,1,1
2020-02-18,57.22666549682617,7.382618427276611,3370.2900390625,0.0729597130158357,0.023396406257849334,61.16133117675781,7.833935260772705,1,1
2020-02-19,61.16133117675781,7.833935260772705,3386.14990234375,0.06875580895325561,0.06113235269326811,59.96066665649414,7.68457555770874,0,0
2020-02-20,59.96066665649414,7.68457555770874,3373.22998046875,-0.019631105097986157,-0.0190657310907153,60.06666564941406,7.320384502410889,1,0
2020-02-21,60.06666564941406,7.320384502410889,3337.75,0.0017678087791648256,-0.04739247503819721,55.58599853515625,6.802853107452393,0,0
2020-02-24,55.58599853515625,6.802853107452393,3225.889892578125,-0.07459490327646512,-0.07069729667725144,53.32733154296875,6.5233001708984375,0,0
2020-02-25,53.32733154296875,6.5233001708984375,3128.2099609375,-0.040633739641448896,-0.04109348418058745,51.91999816894531,6.662701606750488,0,1
2020-02-26,51.91999816894531,6.662701606750488,3116.389892578125,-0.026390470576789893,0.021369771771954316,45.26666641235352,6.291820049285889,0,0
2020-02-27,45.26666641235352,6.291820049285889,2978.760009765625,-0.12814583958462689,-0.055665341081586384,44.53266525268555,6.72696590423584,0,1
2020-02-28,44.53266525268555,6.72696590423584,2954.219970703125,-0.016215047800994253,0.06916056904700252,49.574668884277344,6.885382175445557,1,1
2020-03-02,49.574668884277344,6.885382175445557,3090.22998046875,0.11322034293215233,0.02354943870162396,49.70066833496094,6.622849464416504,1,0
2020-03-03,49.70066833496094,6.622849464416504,3003.3701171875,0.0025416095259802596,-0.03812899623281463,49.96666717529297,7.086639881134033,1,1
2020-03-04,49.96666717529297,7.086639881134033,3130.1201171875,0.0053520173720666975,0.07002883263607296,48.30266571044922,6.807170391082764,0,0
2020-03-05,48.30266571044922,6.807170391082764,3023.93994140625,-0.033302230445070524,-0.03943610720156243,46.89866638183594,6.626585483551025,0,0
2020-03-06,46.89866638183594,6.626585483551025,2972.3701171875,-0.029066704869448956,-0.026528630423046318,40.53333282470703,6.113475799560547,0,0
2020-03-09,40.53333282470703,6.113475799560547,2746.56005859375,-0.13572525720249962,-0.07743198744876312,43.02199935913086,6.503040790557861,1,1
2020-03-10,43.02199935913086,6.503040790557861,2882.22998046875,0.061398023823663106,0.06372234122940634,42.28200149536133,6.139132022857666,0,0
2020-03-11,42.28200149536133,6.139132022857666,2741.3798828125,-0.017200452670558586,-0.05595978549428371,37.369998931884766,5.387899398803711,0,0
2020-03-12,37.369998931884766,5.387899398803711,2480.639892578125,-0.11617242301113506,-0.12236788869451098,36.44133377075195,5.998897552490234,0,1
2020-03-13,36.44133377075195,5.998897552490234,2711.02001953125,-0.0248505535904755,0.11340192317291309,29.67133331298828,4.8919758796691895,0,0
2020-03-16,29.67133331298828,4.8919758796691895,2386.1298828125,-0.18577806455584012,-0.18452084956202408,28.68000030517578,5.411811828613281,0,1
2020-03-17,28.68000030517578,5.411811828613281,2529.18994140625,-0.03341046380880208,0.10626298283777413,24.08133316040039,5.051887035369873,0,0
2020-03-18,24.08133316040039,5.051887035369873,2398.10009765625,-0.1603440409986845,-0.06650726312035038,28.50933265686035,5.304705619812012,1,1
2020-03-19,28.50933265686035,5.304705619812012,2409.389892578125,0.1838768421567878,0.050044385923928125,28.50200080871582,5.124867916107178,0,0
2020-03-20,28.50200080871582,5.124867916107178,2304.919921875,-0.0002571736151377735,-0.03390154262909073,28.952667236328125,5.297731876373291,1,1
2020-03-23,28.952667236328125,5.297731876373291,2237.39990234375,0.015811747064244486,0.03373042253885439,33.66666793823242,6.206633567810059,1,1
2020-03-24,33.66666793823242,6.206633567810059,2447.330078125,0.16281749323562988,0.17156430575323522,35.95000076293945,6.1179609298706055,1,0
2020-03-25,35.95000076293945,6.1179609298706055,2475.56005859375,0.06782176450892674,-0.014286752548006487,35.21066665649414,6.407394409179688,0,1
2020-03-26,35.21066665649414,6.407394409179688,2630.070068359375,-0.020565621439638027,0.047308814591466186,34.29066848754883,6.295056819915772,0,0
2020-03-27,34.29066848754883,6.295056819915772,2541.469970703125,-0.026128393930185068,-0.017532491694747798,33.47533416748047,6.615377902984619,0,1
2020-03-30,33.47533416748047,6.615377902984619,2626.64990234375,-0.02377714859552571,0.05088454198784076,34.93333435058594,6.56580924987793,1,0
2020-03-31,34.93333435058594,6.56580924987793,2584.590087890625,0.04355446239344318,-0.007492943537560581,32.104000091552734,6.054444789886475,0,0
2020-04-01,32.104000091552734,6.054444789886475,2470.5,-0.08099239055277141,-0.0778829296633865,30.29800033569336,6.363306045532227,0,1
2020-04-02,30.29800033569336,6.363306045532227,2526.89990234375,-0.05625466454987249,0.05101396847514117,32.000667572021484,6.075366973876953,1,0
2020-04-03,32.000667572021484,6.075366973876953,2488.64990234375,0.05619734693587186,-0.04524991719633531,34.41600036621094,6.685368537902832,1,1
2020-04-06,34.41600036621094,6.685368537902832,2663.679931640625,0.0754775752334993,0.10040571485620253,36.36333465576172,6.4519782066345215,1,0
2020-04-07,36.36333465576172,6.4519782066345215,2659.409912109375,0.05658223700690801,-0.03491061561454678,36.589332580566406,6.649251937866211,1,1
2020-04-08,36.589332580566406,6.649251937866211,2749.97998046875,0.006214994497730331,0.030575697082924735,38.20000076293945,6.549619197845459,1,0
2020-04-09,38.20000076293945,6.549619197845459,2789.820068359375,0.04402015748241661,-0.014984052484665611,43.39666748046875,6.721487045288086,1,1
2020-04-13,43.39666748046875,6.721487045288086,2761.6298828125,0.13603839302984921,0.02624089160773857,47.32600021362305,7.07269287109375,1,1
2020-04-14,47.32600021362305,7.07269287109375,2846.06005859375,0.09054457315006381,0.052251209210001814,48.65533447265625,6.995227336883545,1,0
2020-04-15,48.65533447265625,6.995227336883545,2783.360107421875,0.028088878270565276,-0.010952763766515106,49.68066787719727,7.340454578399658,1,1
2020-04-16,49.68066787719727,7.340454578399658,2799.550048828125,0.02107340162500071,0.049351825879316635,50.25933456420898,7.281172752380371,1,0
2020-04-17,50.25933456420898,7.281172752380371,2874.56005859375,0.011647723586206249,-0.008076042891639545,49.75733184814453,7.149908065795898,0,0
2020-04-20,49.75733184814453,7.149908065795898,2823.159912109375,-0.009988248360572882,-0.018027959375302438,45.78133392333984,6.713017463684082,0,0
2020-04-21,45.78133392333984,6.713017463684082,2736.56005859375,-0.0799077799617377,-0.06110436639064443,48.80733489990234,7.127490520477295,1,1
2020-04-22,48.80733489990234,7.127490520477295,2799.31005859375,0.06609682849410836,0.06174169202380586,47.04199981689453,7.0741868019104,0,0
2020-04-23,47.04199981689453,7.0741868019104,2797.800048828125,-0.036169462779073736,-0.007478609534976255,48.34333419799805,7.213173866271973,1,1
2020-04-24,48.34333419799805,7.213173866271973,2836.739990234375,0.02766324531628772,0.01964707297862689,53.25,7.399737358093262,1,1
2020-04-27,53.25,7.399737358093262,2878.47998046875,0.10149622245552825,0.025864272133192312,51.27466583251953,7.257261753082275,0,0
2020-04-28,51.27466583251953,7.257261753082275,2863.389892578125,-0.037095477323576875,-0.019254143507560828,53.367332458496094,7.434110164642334,1,1
2020-04-29,53.367332458496094,7.434110164642334,2939.510009765625,0.040812876924676944,0.02436847637264128,52.12533187866211,7.280178070068359,0,0
2020-04-30,52.12533187866211,7.280178070068359,2912.429931640625,-0.023272674923369818,-0.020706189599677627,46.75466537475586,7.043549537658691,0,0
2020-05-01,46.75466537475586,7.043549537658691,2830.7099609375,-0.1030337133662409,-0.03250312425496016,50.74599838256836,7.255518436431885,1,1
2020-05-04,50.74599838256836,7.255518436431885,2842.739990234375,0.08536758793631605,0.03009404528780424,51.2140007019043,7.316543579101562,1,1
2020-05-05,51.2140007019043,7.316543579101562,2868.43994140625,0.009222447764407393,0.008410859017772276,52.172000885009766,7.417420864105225,1,1
2020-05-06,52.172000885009766,7.417420864105225,2848.419921875,0.018705825945557253,0.013787560193285975,52.00266647338867,7.593770980834961,0,1
2020-05-07,52.00266647338867,7.593770980834961,2881.18994140625,-0.003245695176505081,0.02377512614703292,54.62799835205078,7.783823490142822,1,1
2020-05-08,54.62799835205078,7.783823490142822,2929.800048828125,0.05048456274844226,0.025027421789189264,54.08599853515625,8.035893440246582,0,1
2020-05-11,54.08599853515625,8.035893440246582,2930.18994140625,-0.0099216488475673,0.03238382145008467,53.96066665649414,7.773857116699219,0,0
2020-05-12,53.96066665649414,7.773857116699219,2870.1201171875,-0.002317270311292141,-0.03260823771442678,52.73066711425781,7.75144100189209,0,0
2020-05-13,52.73066711425781,7.75144100189209,2820.0,-0.02279437261341355,-0.0028835254456859305,53.55533218383789,8.001023292541504,1,1
2020-05-14,53.55533218383789,8.001023292541504,2852.5,0.01563919280204029,0.03219817974341699,53.27799987792969,8.45958423614502,0,1
2020-05-15,53.27799987792969,8.45958423614502,2863.699951171875,-0.005178425650618879,0.057312786982008035,54.242000579833984,8.71812915802002,1,1
2020-05-18,54.242000579833984,8.71812915802002,2953.909912109375,0.018093785504579962,0.03056236744712848,53.867332458496094,8.773177146911621,0,1
2020-05-19,53.867332458496094,8.773177146911621,2922.93994140625,-0.006907343337870575,0.006314197449226899,54.37066650390625,8.937074661254883,1,1
2020-05-20,54.37066650390625,8.937074661254883,2971.610107421875,0.00934395713390801,0.018681660201168793,55.17333221435547,8.743038177490234,1,0
2020-05-21,55.17333221435547,8.743038177490234,2948.510009765625,0.01476284478490908,-0.02171140905937141,54.45866775512695,8.993115425109863,0,1
2020-05-22,54.45866775512695,8.993115425109863,2955.449951171875,-0.012953077701596039,0.028603014483395084,54.5913314819336,8.685746192932129,1,0
2020-05-26,54.5913314819336,8.685746192932129,2991.77001953125,0.0024360442933193394,-0.03417828167973047,54.68199920654297,8.49395751953125,1,0
2020-05-27,54.68199920654297,8.49395751953125,3036.1298828125,0.0016608447192640874,-0.022080851678229263,53.72066879272461,8.455845832824707,0,0
2020-05-28,53.72066879272461,8.455845832824707,3029.72998046875,-0.017580381620416863,-0.004486917507994126,55.66666793823242,8.842920303344727,1,1
2020-05-29,55.66666793823242,8.842920303344727,3044.31005859375,0.03622440280883765,0.04577596117202565,59.87333297729492,8.773923873901367,1,0
2020-06-01,59.87333297729492,8.773923873901367,3055.72998046875,0.07556883131087,-0.007802448408051665,58.77066802978516,8.792853355407715,0,1
2020-06-02,58.77066802978516,8.792853355407715,3080.820068359375,-0.018416628784101774,0.0021574704520350707,58.86399841308594,8.73730754852295,1,0
2020-06-03,58.86399841308594,8.73730754852295,3122.8701171875,0.0015880436011630472,-0.006317153788377938,57.62533187866211,8.738306999206543,0,1
2020-06-04,57.62533187866211,8.738306999206543,3112.35009765625,-0.021042854169221026,0.00011438886385106706,59.04399871826172,8.891311645507812,1,1
2020-06-05,59.04399871826172,8.891311645507812,3193.929931640625,0.024618805538279664,0.01750964418109402,63.32799911499024,8.776683807373047,1,0
2020-06-08,63.32799911499024,8.776683807373047,3232.389892578125,0.0725560681818036,-0.012892117912960521,62.711334228515625,9.016905784606934,0,1
2020-06-09,62.711334228515625,9.016905784606934,3207.179931640625,-0.00973763414433615,0.027370471866843715,68.336669921875,9.336624145507812,1,1
2020-06-10,68.336669921875,9.336624145507812,3190.139892578125,0.08970205725269786,0.035457657930360265,64.85600280761719,8.767959594726562,0,0
2020-06-11,64.85600280761719,8.767959594726562,3002.10009765625,-0.0509341048991272,-0.06090686975493764,62.35200119018555,8.90377140045166,0,1
2020-06-12,62.35200119018555,8.90377140045166,3041.31005859375,-0.03860863311078977,0.01548955652199635,66.05999755859375,9.144248008728027,1,1
2020-06-15,66.05999755859375,9.144248008728027,3066.590087890625,0.059468762792361796,0.027008398740354878,65.47533416748047,9.039335250854492,0,0
2020-06-16,65.47533416748047,9.039335250854492,3124.739990234375,-0.008850490655781473,-0.011473087538023674,66.11933135986328,9.206298828125,1,1
2020-06-17,66.11933135986328,9.206298828125,3113.489990234375,0.009835722116904755,0.018470780498458073,66.9306640625,9.188355445861816,1,0
2020-06-18,66.9306640625,9.188355445861816,3115.340087890625,0.012270733625858066,-0.0019490332215120754,66.72666931152344,9.231465339660645,0,1
2020-06-19,66.72666931152344,9.231465339660645,3097.739990234375,-0.0030478518902198326,0.004691796486632871,66.28800201416016,9.496112823486328,0,1
2020-06-22,66.28800201416016,9.496112823486328,3117.860107421875,-0.0065740925163715325,0.028667982177075668,66.78533172607422,9.419608116149902,1,0
2020-06-23,66.78533172607422,9.419608116149902,3131.2900390625,0.0075025599927995845,-0.008056423587050277,64.0566635131836,9.205799102783203,0,0
2020-06-24,64.0566635131836,9.205799102783203,3050.330078125,-0.040857298187609414,-0.02269829176864846,65.73200225830078,9.459479331970217,1,1
2020-06-25,65.73200225830078,9.459479331970217,3083.760009765625,0.02615401198303724,0.02755656802355344,63.982666015625,9.125557899475098,0,0
2020-06-26,63.982666015625,9.125557899475098,3009.050048828125,-0.026613159231048233,-0.035300191561977834,67.29000091552734,9.17041301727295,1,1
2020-06-29,67.29000091552734,9.17041301727295,3053.239990234375,0.05169110801188981,0.004915328826134768,71.98733520507812,9.467205047607422,1,1
2020-06-30,71.98733520507812,9.467205047607422,3100.2900390625,0.0698073149894527,0.03236408543164293,74.64199829101562,9.499350547790527,1,1
2020-07-01,74.64199829101562,9.499350547790527,3115.860107421875,0.03687680726581788,0.003395458323914635,80.57733154296875,9.581336975097656,1,1
2020-07-02,80.57733154296875,9.581336975097656,3130.010009765625,0.0795173412803385,0.008630740269522708,91.43866729736328,9.807607650756836,1,1
2020-07-06,91.43866729736328,9.807607650756836,3179.719970703125,0.1347939370342961,0.02361577264710224,92.65733337402344,9.840003967285156,1,1
2020-07-07,92.65733337402344,9.840003967285156,3145.320068359375,0.013327688522591696,0.0033031823541411764,91.05867004394533,10.183145523071287,0,1
2020-07-08,91.05867004394533,10.183145523071287,3169.93994140625,-0.01725350030984485,0.03487209526814894,92.9520034790039,10.475200653076172,1,1
2020-07-09,92.9520034790039,10.475200653076172,3152.050048828125,0.02079245649145589,0.02868024711452799,102.97666931152344,10.445548057556152,1,0
2020-07-10,102.97666931152344,10.445548057556152,3185.0400390625,0.10784776505418647,-0.0028307424842799467,99.8040008544922,10.019919395446776,0,0
2020-07-13,99.8040008544922,10.019919395446776,3155.219970703125,-0.03080958510547016,-0.04074737483989488,101.12000274658205,10.343626022338867,1,1
2020-07-14,101.12000274658205,10.343626022338867,3197.52001953125,0.013185863099901995,0.03230631047183774,103.06732940673828,10.19435977935791,1,0
2020-07-15,103.06732940673828,10.19435977935791,3226.56005859375,0.019257581163604653,-0.014430746302949271,100.04266357421876,10.102155685424805,0,0
2020-07-16,100.04266357421876,10.102155685424805,3215.570068359375,-0.029346504366899562,-0.009044618389847825,100.05599975585938,10.168689727783203,1,1
2020-07-17,100.05599975585938,10.168689727783203,3224.72998046875,0.0001333049437524103,0.006586123242427577,109.53333282470705,10.476945877075195,1,1
2020-07-20,109.53333282470705,10.476945877075195,3251.840087890625,0.09472028755869455,0.03031424475955502,104.55733489990234,10.295284271240234,0,0
2020-07-21,104.55733489990234,10.295284271240234,3257.300048828125,-0.045429074387502655,-0.01733917574514321,106.15533447265624,10.405177116394045,1,1
2020-07-22,106.15533447265624,10.405177116394045,3276.02001953125,0.015283476518254124,0.010674095271054895,100.87133026123048,10.097171783447266,0,0
2020-07-23,100.87133026123048,10.097171783447266,3235.659912109375,-0.049776153385742705,-0.029601161950573274,94.46666717529295,10.161714553833008,0,1
2020-07-24,94.46666717529295,10.161714553833008,3215.6298828125,-0.0634933937061315,0.006392163248281957,102.63999938964844,10.387984275817873,1,1
2020-07-27,102.63999938964844,10.387984275817873,3239.409912109375,0.08652080631985237,0.022266884272941434,98.43267059326172,10.182646751403809,0,0
2020-07-28,98.43267059326172,10.182646751403809,3218.43994140625,-0.040991122577997974,-0.019766830499740817,99.94066619873048,10.431842803955078,1,1
2020-07-29,99.94066619873048,10.431842803955078,3258.43994140625,0.01532007204904584,0.024472620786625487,99.16600036621094,10.579864501953123,0,1
2020-07-30,99.16600036621094,10.579864501953123,3246.219970703125,-0.007751257440881343,0.014189410325654572,95.38400268554688,10.580613136291504,0,1
2020-07-31,95.38400268554688,10.580613136291504,3271.1201171875,-0.03813804798718812,7.076029548791496e-05,99.0,10.974842071533203,1,1
2020-08-03,99.0,10.974842071533203,3294.610107421875,0.03790989277703116,0.0372595548257495,99.13333129882812,11.191638946533203,1,1
2020-08-04,99.13333129882812,11.191638946533203,3306.510009765625,0.0013467807962437295,0.019753985851179934,99.00133514404295,11.250452995300291,0,1
2020-08-05,99.00133514404295,11.250452995300291,3327.77001953125,-0.001331501252462508,0.005255177463110217,99.30533599853516,11.299043655395508,1,1
2020-08-06,99.30533599853516,11.299043655395508,3349.159912109375,0.003070674289896047,0.0043189958764784375,96.84733581542967,11.163480758666992,0,0
2020-08-07,96.84733581542967,11.163480758666992,3351.280029296875,-0.024751944680412197,-0.01199773191988529,94.5713348388672,11.129093170166016,0,0
2020-08-10,94.5713348388672,11.129093170166016,3360.469970703125,-0.023500914685975927,-0.0030803643813582804,91.6259994506836,10.815107345581056,0,0
2020-08-11,91.6259994506836,10.815107345581056,3333.68994140625,-0.031144060652225525,-0.028213064603203053,103.65066528320312,11.403460502624512,1,1
2020-08-12,103.65066528320312,11.403460502624512,3380.35009765625,0.1312363947417745,0.05440104644766652,108.06666564941406,11.40619945526123,1,1
2020-08-13,108.06666564941406,11.40619945526123,3373.429931640625,0.042604650478076156,0.00024018609404463653,110.04733276367188,11.526808738708496,1,1
2020-08-14,110.04733276367188,11.526808738708496,3372.85009765625,0.01832819678811437,0.01057401143302239,122.3759994506836,12.297323226928713,1,1
2020-08-17,122.3759994506836,12.297323226928713,3381.989990234375,0.11203058154519474,0.06684543013477184,125.80599975585938,12.221317291259766,1,0
2020-08-18,125.80599975585938,12.221317291259766,3389.780029296875,0.028028374195693928,-0.0061806894286156044,125.23533630371094,12.099462509155272,0,0
2020-08-19,125.23533630371094,12.099462509155272,3374.85009765625,-0.004536059116861502,-0.00997067494447923,133.45533752441406,12.101953506469728,1,1
2020-08-20,133.45533752441406,12.101953506469728,3385.510009765625,0.06563643667445929,0.00020587669184246593,136.6653289794922,12.642707824707031,1,1
2020-08-21,136.6653289794922,12.642707824707031,3397.159912109375,0.024052926729070556,0.044683225559263295,134.27999877929688,12.679343223571776,0,1
2020-08-24,134.27999877929688,12.679343223571776,3431.280029296875,-0.017453806448256226,0.0028977493882402783,134.8893280029297,12.708992958068848,1,1
2020-08-25,134.8893280029297,12.708992958068848,3443.6201171875,0.004537751185374361,0.002338428258803704,143.54466247558594,12.731921195983888,1,1
2020-08-26,143.54466247558594,12.731921195983888,3478.72998046875,0.06416619165356252,0.0018040955715916684,149.25,12.58763599395752,1,0
2020-08-27,149.25,12.58763599395752,3484.550048828125,0.039746079206424145,-0.011332555378357312,147.55999755859375,13.105464935302734,0,1
2020-08-28,147.55999755859375,13.105464935302734,3508.010009765625,-0.011323299439907841,0.04113790243011395,166.10667419433594,13.331485748291016,1,1
2020-08-31,166.10667419433594,13.331485748291016,3500.31005859375,0.1256890549105465,0.0172463025237235,158.35000610351562,13.780673027038574,0,1
2020-09-01,158.35000610351562,13.780673027038574,3526.64990234375,-0.04669690804684601,0.03369371480632921,149.1233367919922,14.30463981628418,0,1
2020-09-02,149.1233367919922,14.30463981628418,3580.840087890625,-0.05826756524083643,0.03802185772912159,135.6666717529297,12.977523803710938,0,0
2020-09-03,135.6666717529297,12.977523803710938,3455.06005859375,-0.09023849203316048,-0.0927752134704205,139.44000244140625,12.58566951751709,1,0
2020-09-04,139.44000244140625,12.58566951751709,3426.9599609375,0.027813247275265907,-0.03019484241529935,110.06999969482422,11.878240585327148,0,0
2020-09-08,110.06999969482422,11.878240585327148,3331.840087890625,-0.21062824320390794,-0.05620908217916587,122.09333038330078,12.677899360656738,1,1
2020-09-09,122.09333038330078,12.677899360656738,3398.9599609375,0.10923349433825735,0.06732131493593307,123.77999877929688,12.27582836151123,1,0
2020-09-10,123.77999877929688,12.27582836151123,3339.18994140625,0.013814582587770685,-0.03171432330447843,124.23999786376952,12.12900733947754,1,0
2020-09-11,124.23999786376952,12.12900733947754,3340.969970703125,0.003716263443279244,-0.011960172275951808,139.8733367919922,12.83469009399414,1,1
2020-09-14,139.8733367919922,12.83469009399414,3383.5400390625,0.1258317707423402,0.058181410462152305,149.9199981689453,12.953094482421877,1,1
2020-09-15,149.9199981689453,12.953094482421877,3401.199951171875,0.07182685140266343,0.009225340663514991,147.25332641601562,12.477984428405762,0,0
2020-09-16,147.25332641601562,12.477984428405762,3385.489990234375,-0.01778729846250804,-0.03667927032114737,141.14332580566406,12.427132606506348,0,0
2020-09-17,141.14332580566406,12.427132606506348,3357.010009765625,-0.04149312452942333,-0.004075323397875974,147.38333129882812,12.153684616088867,1,0
2020-09-18,147.38333129882812,12.153684616088867,3319.469970703125,0.04421041843491591,-0.022004109803601346,149.79666137695312,12.480725288391112,1,1
2020-09-21,149.79666137695312,12.480725288391112,3281.06005859375,0.016374511668703073,0.026908767393002186,141.41000366210938,12.600873947143556,0,1
2020-09-22,141.41000366210938,12.600873947143556,3315.570068359375,-0.055986946823462835,0.009626736906404032,126.7866668701172,12.08837604522705,0,0
2020-09-23,126.7866668701172,12.08837604522705,3236.919921875,-0.10341090738483927,-0.0406716156408089,129.26333618164062,12.311968803405762,1,1
2020-09-24,129.26333618164062,12.311968803405762,3246.590087890625,0.0195341463945935,0.018496509154097174,135.77999877929688,12.836188316345217,1,1
2020-09-25,135.77999877929688,12.836188316345217,3298.4599609375,0.05041385121376596,0.0425780410355201,140.39999389648438,12.99696445465088,1,1
2020-09-28,140.39999389648438,12.99696445465088,3351.60009765625,0.034025594039789775,0.012525224337892826,139.69000244140625,13.18715763092041,0,1
2020-09-29,139.69000244140625,13.18715763092041,3335.469970703125,-0.005056919415549199,0.014633661339396031,143.00332641601562,13.491021156311035,1,1
2020-09-30,143.00332641601562,13.491021156311035,3363.0,0.02371912031427703,0.023042382133822814,149.3866729736328,13.57477569580078,1,1
2020-10-01,149.3866729736328,13.57477569580078,3380.800048828125,0.04463774876849502,0.006208169012511311,138.3633270263672,13.024137496948242,0,0
2020-10-02,138.3633270263672,13.024137496948242,3348.419921875,-0.0737906918190171,-0.040563336823522755,141.89332580566406,13.602690696716309,1,1
2020-10-05,141.89332580566406,13.602690696716309,3408.60009765625,0.025512531789757986,0.04442161332400163,137.9933319091797,13.696418762207031,0,1
2020-10-06,137.9933319091797,13.696418762207031,3360.969970703125,-0.02748539351192436,0.006890406286555351,141.76666259765625,13.92325496673584,1,1
2020-10-07,141.76666259765625,13.92325496673584,3419.43994140625,0.027344297266189477,0.016561716494440493,141.97332763671875,13.798372268676758,1,0
2020-10-08,141.97332763671875,13.798372268676758,3446.830078125,0.0014577830589765917,-0.008969360854013009,144.6666717529297,13.7225923538208,1,0
2020-10-09,144.6666717529297,13.7225923538208,3477.139892578125,0.01897077543397918,-0.00549194596148006,147.43333435058594,14.184491157531738,1,1
2020-10-12,147.43333435058594,14.184491157531738,3534.219970703125,0.01912439516394837,0.03365973365683561,148.88333129882812,14.206674575805664,1,1
2020-10-13,148.88333129882812,14.206674575805664,3511.929931640625,0.009834932884270176,0.0015639206248259097,153.76666259765625,14.054121017456056,1,0
2020-10-14,153.76666259765625,14.054121017456056,3488.669921875,0.032799718116372834,-0.010738160963397414,149.6266632080078,13.92923641204834,0,0
